CNPJ_FUNDO;DT_REG;VL_TAXA_PERFM;DS_TAXA_PERFM;DT_INI_TAXA_PERFM
01.624.111/0001-31;2005-02-10;0.000000000000;;2016-06-30
01.624.178/0001-76;2005-03-11;0.000000000000;;2016-02-12
01.624.283/0001-05;2005-03-23;10.000000000000;;2009-03-02
01.624.283/0001-05;2005-03-23;0.000000000000;;2016-06-14
01.624.283/0001-05;2005-03-23;10.000000000000;Índice: 80% do CDI + 20% IMA-B + 0,50% a.a;2022-04-01
01.624.283/0001-05;2005-03-23;10.000000000000;Índice: 70% a.a. do CDI + 30% IMA-B + 0,50% a.a.;2022-04-26
01.624.316/0001-17;2005-03-18;0.000000000000;;2021-09-09
01.625.681/0001-46;2005-02-15;0.000000000000;;2016-04-14
01.625.682/0001-90;2005-01-21;0.000000000000;;2016-06-21
01.626.781/0001-97;2005-02-14;0.000000000000;;2016-07-05
01.626.952/0001-88;2005-02-15;0.000000000000;;2019-04-18
01.626.956/0001-66;2005-03-18;20.000000000000;;2007-08-01
01.626.956/0001-66;2005-03-18;0.000000000000;;2019-01-04
01.626.961/0001-79;2005-02-18;0.000000000000;;2016-04-13
01.627.020/0001-50;2005-04-15;20.000000000000;;2007-08-13
01.627.516/0001-23;2005-02-11;0.000000000000;;2016-05-20
01.630.152/0001-30;2005-04-11;50.000000000000;O FUNDO pagará a título de taxa de desempenho, o valor equivalente a 50% (cinquenta por cento) sobre o excedente da rentabilidade líquida do FUNDO em relação a 110% (cento e dez por cento) do CDI.;2007-09-01
01.630.152/0001-30;2005-04-11;0.000000000000;;2016-06-20
01.630.558/0001-13;2005-04-13;0.000000000000;;2016-07-06
01.631.246/0001-24;2005-03-24;0.000000000000;;2018-08-03
01.634.642/0001-05;2005-01-27;0.000000000000;;2016-04-29
01.643.271/0001-28;2005-02-17;20.000000000000;Apurado diariamente, pago semstralmente.;2012-01-09
01.643.271/0001-28;2005-02-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2017-01-16
01.643.271/0001-28;2005-02-17;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice SMLL. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2025-06-25
01.645.916/0001-61;2008-01-08;20.000000000000;;2008-01-08
01.645.916/0001-61;2008-01-08;20.000000000000;POR CERTIFICADO (CAUTELA);2016-06-30
01.645.916/0001-61;2008-01-08;0.000000000000;;2018-12-31
01.653.201/0001-50;2005-02-15;20.000000000000;;2007-07-04
01.653.201/0001-50;2005-02-15;0.000000000000;;2017-01-06
01.655.956/0001-94;2005-04-15;0.000000000000;;2016-07-06
01.656.101/0001-88;2007-10-18;0.000000000000;;2016-06-17
01.665.498/0001-74;2005-03-29;30.000000000000;;2008-01-02
01.671.480/0001-85;2005-10-14;0.000000000000;;2017-04-05
01.675.497/0001-00;2005-04-22;20.000000000000;;2008-08-12
01.675.497/0001-00;2005-04-22;0.000000000000;;2018-04-12
01.675.497/0001-00;2005-04-22;20.000000000000;-;2022-03-11
01.678.491/0001-97;2005-03-16;0.000000000000;;2016-02-04
01.691.622/0001-76;2005-03-15;0.000000000000;;2016-08-12
01.699.688/0001-02;2005-04-13;0.000000000000;;2016-07-06
01.705.007/0001-71;2005-03-01;0.000000000000;;2016-06-01
01.715.969/0001-01;2005-03-31;0.300000000000;A taxa de performance será provisionada diariamente e paga semestralmente, até o 5º (quinto) dia útil do mês subseqüente ao encerramento dos semestres findos em 30 (trinta) de Junho e 31 (trinta e um) de Dezembro de cada ano, e no resgate de cotas, observando-se que o primeiro período de avaliação de performance compreenderá a data de 02/01/2008 e a data de 30/06/2008.;2008-01-02
01.715.969/0001-01;2005-03-31;30.000000000000;;2012-02-03
01.721.895/0001-16;2005-04-14;20.000000000000;;2007-10-03
01.723.830/0001-00;2005-04-11;0.000000000000;;2021-08-31
01.723.830/0001-00;2005-04-11;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2024-04-04
01.727.316/0001-42;2005-03-31;20.000000000000;;2007-10-01
01.727.341/0001-26;2005-03-23;0.000000000000;;2016-05-02
01.728.753/0001-80;2005-03-30;15.000000000000;;2007-09-03
01.728.980/0001-06;2005-03-10;30.000000000000;;2008-01-08
01.728.980/0001-06;2005-03-10;0.000000000000;;2016-06-28
01.731.977/0001-41;2005-04-11;30.000000000000;;2008-01-02
01.731.977/0001-41;2005-04-11;30.000000000000;.;2008-08-20
01.731.977/0001-41;2005-04-11;30.000000000000;30% s/ 100% Ibovespa;2010-01-29
01.731.977/0001-41;2005-04-11;30.000000000000;30% s/ 100% IbovespaCobrança semestral;2016-05-23
01.745.808/0001-60;2005-04-20;15.000000000000;;2007-08-06
01.745.808/0001-60;2005-04-20;15.000000000000;O fundo cobrara 15.00 % do que exceder 100.00 % o indice IBX_FEC. A taxa de performance sera paga no(s) mes(es) de Março e Setembro;2017-01-05
01.745.808/0001-60;2005-04-20;15.000000000000;O fundo cobrara 15.00 % do que exceder 100.00 % o indice IBX_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2020-05-25
01.753.087/0001-30;2005-03-18;10.000000000000;;2009-07-17
01.753.087/0001-30;2005-03-18;10.000000000000;-;2019-05-30
01.757.217/0001-03;2005-03-09;20.000000000000;;2007-12-14
01.757.217/0001-03;2005-03-09;0.000000000000;;2016-06-30
01.776.200/0001-01;2012-03-23;0.000000000000;;2016-04-04
01.777.618/0001-25;2005-03-19;0.000000000000;;2017-02-16
01.789.400/0001-90;2005-03-31;0.000000000000;;2016-02-04
01.789.845/0001-70;2005-02-01;0.000000000000;;2016-06-27
01.800.490/0001-73;2005-02-03;20.000000000000;Os honorários de performance serão apropriados e debitados por ocasião de cada amortização paga aos cotistas, e/ou sobre as quantias pelos cotistas quando da liquidação do Fundo.;2007-10-01
01.815.404/0001-04;2005-03-28;20.000000000000;;2007-09-28
01.822.655/0001-08;2005-04-15;0.000000000000;;2016-04-04
01.823.373/0001-25;2005-03-15;25.000000000000;;2007-10-01
01.823.373/0001-25;2005-03-15;20.000000000000;Para informações adicionais, vide o Regulamento;2019-04-03
01.823.373/0001-25;2005-03-15;20.000000000000;O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2021-11-30
01.823.373/0001-25;2005-03-15;20.000000000000;Para informacoes adicionais, vide o Regulamento;2021-12-07
01.873.685/0001-43;2005-04-11;0.000000000000;;2016-05-20
01.884.229/0001-07;2005-03-21;0.000000000000;;2016-05-02
01.889.170/0001-31;2005-03-07;0.000000000000;;2016-06-08
01.893.572/0001-00;2013-02-01;20.000000000000;;2013-02-01
01.909.558/0001-57;2005-02-15;20.000000000000;Os honorários de performance serão apropriados e debitados por ocasião de cada amortização paga aos quotistas, e/ou sobre as quantias recebidas pelos quotistas quando da liquidação do FUNDO;2007-08-08
01.912.197/0001-06;2004-12-27;0.000000000000;;2018-06-29
01.919.660/0001-33;2005-03-16;20.000000000000;;2007-09-26
01.919.660/0001-33;2005-03-16;0.200000000000;;2016-06-13
01.919.660/0001-33;2005-03-16;0.200000000000;;2016-06-21
01.960.341/0001-71;2005-03-23;0.000000000000;;2016-06-18
01.972.290/0001-06;2005-04-01;0.000000000000;;2017-12-05
01.972.663/0001-30;2005-03-16;0.000000000000;;2016-01-26
01.972.701/0001-55;2005-04-06;20.000000000000;;2007-08-15
01.975.502/0001-09;2005-02-04;0.000000000000;;2017-02-17
01.978.445/0001-03;2005-03-31;0.000000000000;;2016-06-15
01.978.445/0001-03;2005-03-31;25.000000000000;;2018-04-09
01.978.445/0001-03;2005-03-31;25.000000000000;o FUNDO remunera o GESTOR mediante o pagamento de taxa de performance, correspondente a 25% da valorização de cotas do FUNDO que, em cada semestre civil, excederem um percentual correspondente a 100% da variação do DI. A taxa é apurada e provisionada por dia útil, até o último dia útil de cada semestre civil e paga ao GESTOR no 10º dia útil do mês subsequente ao encerramento do semestre.;2020-12-08
01.982.139/0001-40;2005-03-18;30.000000000000;;2007-08-31
01.991.762/0001-60;2005-03-04;0.000000000000;;2016-06-30
01.995.974/0001-15;2005-04-12;0.000000000000;;2016-07-21
01.996.007/0001-78;2005-03-29;0.000000000000;;2016-05-09
01.999.385/0001-05;2005-03-23;0.000000000000;;2016-06-08
02.010.147/0001-98;2005-04-01;0.000000000000;;2016-05-31
02.010.885/0001-35;2005-06-07;20.000000000000;;2007-08-10
02.018.781/0001-77;2005-03-07;10.000000000000;;2013-11-05
02.020.528/0001-58;2005-03-21;0.000000000000;;2016-05-31
02.025.056/0001-26;2005-04-14;20.000000000000;;2007-08-28
02.027.439/0001-33;2005-04-11;10.000000000000;A taxa de performance será de 10 % e incidirá sobre a variação do valor da quota que exceder à variação do IBrX 50 médio, acrescido de 2 % a.a, considerando-se os dias úteis do ano comercial, sendo esta variação doravante denominada INDEXADOR e aquela resultado positivo.;2007-08-31
02.027.439/0001-33;2005-04-11;10.000000000000;A taxa de performance será de 10 % e incidirá  sobre  a variação do valor da quota que exceder à variação do IBrX 50 médio, acrescido de 2 % a.a, considerando-se os dias úteis do ano comercial, sendo esta variação doravante denominada INDEXADOR e aquela resultado positivo:;2007-09-01
02.027.439/0001-33;2005-04-11;10.000000000000;10% sobre a valorização diária da cota do FUNDO que exceder a 100%da variação diária do IBrX 100;2013-05-17
02.037.763/0001-32;2005-04-04;0.000000000000;;2016-10-19
02.047.046/0001-91;2005-03-24;15.000000000000;;2007-09-28
02.057.650/0001-07;2005-02-04;10.000000000000;;2007-08-15
02.057.650/0001-07;2005-02-04;10.000000000000;;2016-07-07
02.081.341/0001-64;2005-04-13;15.000000000000;;2007-09-28
02.081.341/0001-64;2005-04-13;15.000000000000;-;2017-06-06
02.081.341/0001-64;2005-04-13;0.000000000000;;2017-12-07
02.082.079/0001-72;2005-03-18;10.000000000000;;2007-08-31
02.091.335/0001-98;2005-03-14;20.000000000000;;2008-09-05
02.093.396/0001-94;2005-04-20;100.000000000000;A taxa de performance = valor que exceder a TR + 0,5% a.m.;2007-08-31
02.097.249/0001-92;2005-02-10;0.000000000000;;2016-05-02
02.097.252/0001-06;2005-02-10;0.000000000000;;2016-05-02
02.097.253/0001-50;2005-02-10;0.000000000000;;2016-05-02
02.105.962/0001-30;2005-03-10;5.000000000000;;2008-05-02
02.105.965/0001-74;2005-03-11;20.000000000000;;2007-08-10
02.117.671/0001-62;2005-03-19;0.000000000000;;2017-10-16
02.120.736/0001-29;2005-02-15;0.000000000000;;2016-04-13
02.127.428/0001-25;2005-03-21;0.000000000000;;2016-06-09
02.129.653/0001-09;2005-02-22;0.000000000000;;2016-06-27
02.131.724/0001-08;2005-04-15;0.000000000000;;2016-05-30
02.131.725/0001-44;2005-04-15;0.000000000000;;2016-05-30
02.138.442/0001-24;2005-04-08;20.000000000000;;2016-06-24
02.138.442/0001-24;2005-04-08;0.000000000000;;2018-03-14
02.141.346/0001-35;2019-02-08;20.000000000000;;2019-02-11
02.143.194/0001-00;2005-03-22;0.000000000000;;2016-08-04
02.145.108/0001-06;2005-02-03;0.000000000000;;2016-06-30
02.150.305/0001-05;2005-03-23;0.000000000000;;2016-06-27
02.158.505/0001-04;2013-06-13;20.000000000000;;2013-05-23
02.162.620/0001-52;2005-01-31;20.000000000000;;2007-08-01
02.171.479/0001-54;2005-03-23;0.000000000000;;2016-06-27
02.177.417/0001-50;2005-04-13;15.000000000000;;2008-06-03
02.178.371/0001-93;2012-09-11;0.000000000000;;2016-01-22
02.180.902/0001-82;2005-02-18;0.000000000000;;2016-06-16
02.190.541/0001-55;2005-04-05;0.000000000000;;2016-05-04
02.190.541/0001-55;2005-04-05;20.000000000000;Esta taxa será calculada e provisionada diariamente, nos dias considerados úteis, sobre a variação diária da cota, e paga à GESTORA no mínimo semestralmente, por período vencido, até o 5º dia útil após o encerramento de cada semestre civil.;2024-11-01
02.201.163/0001-68;2004-12-22;0.000000000000;;2015-10-29
02.201.164/0001-02;2004-12-22;0.000000000000;;2015-10-28
02.201.500/0001-17;2005-03-16;0.000000000000;;2019-04-02
02.205.515/0001-53;2005-03-30;0.000000000000;;2019-04-18
02.222.178/0001-02;2005-03-17;20.000000000000;;2007-08-29
02.222.178/0001-02;2005-03-17;0.000000000000;;2017-12-05
02.224.354/0001-45;2005-02-15;0.000000000000;;2016-06-21
02.224.382/0001-62;2005-01-12;0.000000000000;;2016-06-28
02.225.240/0001-10;2005-03-15;0.000000000000;;2016-01-20
02.233.665/0001-70;2005-04-07;0.000000000000;;2016-06-30
02.245.351/0001-98;2005-04-07;15.000000000000;;2007-08-28
02.266.145/0001-64;2005-03-08;0.000000000000;;2016-06-10
02.269.278/0001-94;2005-05-03;20.000000000000;;2009-01-04
02.269.278/0001-94;2005-05-03;20.000000000000;A taxa de performance será provisionada diariamente, por dia útil, apurada semestralmente por períodos vencidos, calculada individualmente em relação a cada cotista, e cobrado no 5º (quinto) dia útil subsequente ao vencimento de cada semestre ou na ocorrência de resgates, após a dedução de todas as despesas do FUNDO, inclusive da taxa de administração.;2016-07-05
02.269.278/0001-94;2005-05-03;0.000000000000;;2018-05-15
02.278.811/0001-84;2005-03-07;0.000000000000;;2016-06-24
02.290.048/0001-07;2005-03-18;0.000000000000;;2018-02-27
02.290.279/0001-10;2005-03-16;0.000000000000;;2017-06-02
02.290.280/0001-45;2005-04-08;0.000000000000;;2017-02-17
02.290.304/0001-66;2005-04-08;0.000000000000;;2017-01-19
02.290.305/0001-00;2005-03-24;0.000000000000;;2016-09-15
02.293.862/0001-85;2005-02-17;0.000000000000;;2016-06-24
02.294.024/0001-26;2005-04-07;0.000000000000;;2016-06-24
02.294.026/0001-15;2005-04-08;0.000000000000;;2016-07-11
02.294.033/0001-17;2005-03-15;0.000000000000;;2016-06-30
02.296.928/0001-90;2005-04-01;0.000000000000;;2016-05-10
02.297.087/0001-36;2005-04-01;0.000000000000;;2016-05-24
02.323.746/0001-61;2004-12-22;0.000000000000;;2015-11-18
02.335.944/0001-45;2005-03-16;0.000000000000;;2016-06-27
02.343.288/0001-22;2013-05-24;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice FIGPM6. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2019-05-27
02.343.288/0001-22;2013-05-24;10.000000000000;O fundo cobrara 10.00 % do que exceder 100.00 % o indice FIGPM6. A taxa de performance sera paga no(s) mes(es) de Junho e Dezembro;2020-05-27
02.367.527/0001-84;2005-04-14;0.000000000000;;2016-03-22
02.376.822/0001-05;2005-01-13;20.000000000000;;2007-09-01
02.376.823/0001-41;2005-01-13;20.000000000000;;2007-09-01
02.376.885/0001-53;2005-04-11;0.000000000000;;2016-06-02
02.423.569/0001-95;2005-01-13;0.000000000000;;2016-04-08
02.430.487/0001-78;2005-04-15;0.000000000000;;2016-04-04
02.433.343/0001-75;2005-02-15;15.000000000000;Caso a variação de IPCA + 6,5% ao ano seja superior a 102% da SELIC, considerar-se -á este parâmetro para cálculo da taxa de performance.;2005-03-07
02.433.343/0001-75;2005-02-15;15.000000000000;Caso a variação de IPCA + 6,5% ao ano seja superior a 115% da SELIC, considerar-se -á este parâmetro para cálculo da taxa de performance.;2016-06-06
02.436.763/0001-05;2005-01-13;20.000000000000;;2012-09-25
02.444.266/0001-59;2008-01-17;20.000000000000;;2008-01-17
02.444.266/0001-59;2008-01-17;20.000000000000;Paga semestralmente, até o terceiro dia útil da data do encerramento do período de apuração. Data base para efeito de aferição da taxa de performance corresponderão ao último dia útil dos meses de junho e dezembro.;2011-11-28
02.444.266/0001-59;2008-01-17;20.000000000000;A TAXA DE PERFORMANCE SERÁ DE 20% DO QUE EXCEDER A 100% DO IBOVESPA;2022-09-06
02.474.265/0001-57;2005-04-01;0.000000000000;;2016-06-24
02.477.733/0001-47;2005-03-31;20.000000000000;;2013-05-31
02.480.563/0001-50;2012-08-24;0.000000000000;;2020-06-02
02.481.816/0001-00;2005-03-14;0.200000000000;;2007-09-03
02.481.816/0001-00;2005-03-14;20.000000000000;;2014-01-31
02.497.034/0001-69;2005-03-17;25.000000000000;;2007-08-29
02.497.034/0001-69;2005-03-17;0.000000000000;;2017-07-05
02.497.052/0001-40;2005-03-23;0.000000000000;;2016-06-21
02.498.091/0001-62;2005-01-13;20.000000000000;;2007-10-29
02.498.096/0001-95;2005-04-15;0.000000000000;;2016-05-04
02.498.188/0001-75;2005-03-01;0.000000000000;;2016-05-19
02.498.189/0001-10;2005-04-12;0.000000000000;;2016-06-16
02.498.190/0001-44;2005-04-12;0.000000000000;;2016-06-15
02.498.201/0001-96;2005-03-21;0.000000000000;;2016-06-09
02.498.204/0001-20;2005-01-12;0.000000000000;;2016-06-21
02.498.604/0001-35;2005-03-19;15.000000000000;;2007-08-23
02.498.604/0001-35;2005-03-19;15.000000000000;Apurado diariamente, pago semestralmente.;2014-05-23
02.498.604/0001-35;2005-03-19;15.000000000000;O fundo cobrara 15.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Maio e Novembro;2017-01-06
02.506.721/0001-01;2005-04-15;0.000000000000;;2016-05-31
02.508.023/0001-37;2005-03-30;20.000000000000;;2007-10-09
02.513.875/0001-12;2005-04-15;20.000000000000;;2015-11-30
02.513.875/0001-12;2005-04-15;20.000000000000;paga semestralmente.;2016-06-27
02.516.843/0001-70;2005-03-19;0.000000000000;;2016-04-07
02.536.364/0001-16;2005-03-21;0.000000000000;;2016-03-24
02.536.452/0001-18;2005-03-21;20.000000000000;;2007-08-16
02.537.224/0001-62;2005-03-24;0.000000000000;;2016-06-06
02.539.893/0001-73;2005-03-22;0.000000000000;;2016-05-06
02.539.921/0001-52;2005-03-22;0.000000000000;;2016-05-05
02.543.770/0001-06;2005-04-14;0.000000000000;;2016-03-31
02.543.811/0001-64;2005-04-14;0.000000000000;;2016-03-31
02.543.933/0001-50;2005-04-14;0.000000000000;;2016-03-14
02.546.749/0001-64;2005-03-21;0.000000000000;;2016-03-24
02.547.088/0001-91;2005-03-21;0.000000000000;;2016-06-24
02.552.852/0001-17;2005-03-29;0.000000000000;;2019-05-31
02.561.139/0001-30;2005-02-04;0.000000000000;;2016-05-27
02.561.152/0001-99;2005-01-31;0.000000000000;;2016-06-14
02.561.193/0001-85;2005-02-11;0.000000000000;;2016-05-12
02.567.991/0001-14;2005-02-04;10.000000000000;;2010-07-21
02.567.991/0001-14;2005-02-04;0.000000000000;;2016-06-08
02.567.991/0001-14;2005-02-04;15.000000000000;-;2020-06-23
02.567.996/0001-47;2005-03-23;0.000000000000;;2016-06-30
02.567.997/0001-91;2005-03-23;0.000000000000;;2016-06-27
02.583.780/0001-75;2005-03-16;25.000000000000;pagamento do equivalente a 25% (vinte e cinco por cento) da valorização da cota do FUNDO que exceder 100% (cem por cento) do CDI (taxa de performance).;2007-09-03
02.583.780/0001-75;2005-03-16;25.000000000000;;2014-11-28
02.603.461/0001-84;2005-03-24;20.000000000000;;2015-06-08
02.603.461/0001-84;2005-03-24;20.000000000000;O GESTOR RECEBERÁ TAMBÉM TAXA DE PERFORMANCE, EQUIVALENTE A 20% (VINTE POR CENTO) DA RENTABILIDADE DO FUNDO QUE EXCEDER A 100% (CEM POR CENTO) DA VARIAÇÃO DO CDI DE UM DIA, APURADO PELA CETIP. A TAXA DE PERFORMANCE SERÁ CALCULADA A PARTIR DA VALORIZAÇÃO DOS ATIVOS DO FUNDO;2022-07-01
02.609.647/0001-40;2005-04-05;15.000000000000;;2007-08-10
02.611.573/0001-87;2005-04-07;0.000000000000;;2020-02-19
02.650.451/0001-08;2005-04-04;0.000000000000;;2016-10-19
02.665.472/0001-99;2005-02-01;15.000000000000;;2007-08-13
02.668.201/0001-97;2005-03-22;0.000000000000;;2016-07-07
02.668.765/0001-20;2005-04-08;0.000000000000;;2017-01-16
02.668.766/0001-74;2005-04-08;0.000000000000;;2017-02-16
02.668.779/0001-43;2005-04-08;0.000000000000;;2017-01-16
02.668.782/0001-67;2005-04-08;0.000000000000;;2017-02-10
02.669.135/0001-70;2005-03-21;20.000000000000;;2011-11-04
02.710.116/0001-40;2005-04-07;0.000000000000;;2016-06-22
02.724.147/0001-50;2005-03-28;20.000000000000;;2007-10-01
02.733.786/0001-81;2004-12-09;0.000000000000;;2016-04-27
02.733.791/0001-94;2004-12-09;0.000000000000;;2016-04-11
02.733.794/0001-28;2004-12-09;0.000000000000;;2016-04-11
02.733.802/0001-36;2004-12-09;0.000000000000;;2016-04-11
02.735.560/0001-10;2005-04-01;10.000000000000;;2007-06-29
02.735.560/0001-10;2005-04-01;0.000000000000;Além da taxa de administração, o FUNDO pagará taxa de performance exclusivamente ao GESTOR, nos term;2009-01-16
02.735.560/0001-10;2005-04-01;3.000000000000;;2011-07-08
02.735.560/0001-10;2005-04-01;0.000000000000;;2019-04-23
02.736.454/0001-50;2005-03-30;20.000000000000;;2007-09-14
02.747.117/0001-69;2005-03-24;20.000000000000;;2007-10-04
02.748.688/0001-18;2005-02-16;0.000000000000;;2016-06-27
02.748.688/0001-18;2005-02-16;20.000000000000;Adicionalmente à taxa de administração, O Fundo com base em seu resultado remunerará a Gestora, mediante o pagamento de taxa de performance equivalente a 20% da valorização da cota que exceder 100% do IBOVESPA.;2019-06-03
02.753.973/0001-27;2005-04-09;0.000000000000;;2016-04-20
02.759.379/0001-43;2005-03-05;0.000000000000;;2016-06-23
02.763.602/0001-26;2005-03-23;0.000000000000;;2016-03-05
